Owner,Repo,Description,URL,Language,Stars,Open Issues Count,Created At,Updated At,Size,Has Downloads,YML Count,YML Files
facebookresearch,facebookresearch/faiss,A library for efficient similarity search and clustering of dense vectors.,https://github.com/facebookresearch/faiss,C++,26866,429,2017-02-07T16:07:05Z,2024-02-18T18:10:31Z,162948,True,2,"publish-docs.yml, update-doxygen.yml"
ShareX,ShareX/ShareX,"ShareX is a free and open source program that lets you capture or record any area of your screen and share it with a single press of a key. It also allows uploading images, text or other types of files to many supported destinations you can choose from.",https://github.com/ShareX/ShareX,C#,26847,509,2013-10-08T23:32:10Z,2024-02-18T16:12:21Z,58809,True,3,"build.yml, pr.yml, stale.yml"
apache,apache/kafka,Mirror of Apache Kafka,https://github.com/apache/kafka,Java,26840,1100,2011-08-15T18:06:16Z,2024-02-18T16:47:44Z,178405,True,4,"docker_build_and_test.yml, docker_promote.yml, docker_rc_release.yml, stale.yml"
tqdm,tqdm/tqdm,":zap: A Fast, Extensible Progress Bar for Python and CLI",https://github.com/tqdm/tqdm,Python,27020,492,2015-06-03T13:13:14Z,2024-02-18T17:24:44Z,5953,True,4,"check.yml, comment-bot.yml, post-release.yml, test.yml"
digitalocean,digitalocean/nginxconfig.io,⚙️ NGINX config generator on steroids 💉,https://github.com/digitalocean/nginxconfig.io,JavaScript,26784,50,2018-01-05T14:21:14Z,2024-02-18T12:38:59Z,7542,True,3,"do-spaces-workflow.yml, gh-pages-workflow.yml, test-workflow.yml"
fzaninotto,fzaninotto/Faker,Faker is a PHP library that generates fake data for you,https://github.com/fzaninotto/Faker,PHP,26779,231,2011-10-14T22:49:02Z,2024-02-18T05:12:19Z,10094,True,1,continuous-integration.yml
facebook,facebook/folly,An open-source C++ library developed and used at Facebook.,https://github.com/facebook/folly,C++,26767,464,2012-06-01T20:49:04Z,2024-02-18T08:17:46Z,42455,True,4,"TagIt.yml, getdeps_linux.yml, getdeps_mac.yml, getdeps_windows.yml"
google,google/jax,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more",https://github.com/google/jax,Python,26645,1597,2018-10-25T21:25:02Z,2024-02-18T18:29:15Z,80485,True,6,"ci-build.yaml, cloud-tpu-ci-nightly.yml, jax-array-api.yml, release-notification.yml, wheel_win_x64.yml, windows_ci.yml"
immerjs,immerjs/immer,Create the next immutable state by mutating the current one,https://github.com/immerjs/immer,JavaScript,26616,50,2017-12-29T12:25:47Z,2024-02-18T13:43:39Z,6020,True,3,"docs-public.yml, release.yml, test.yml"
angular,angular/angular-cli,CLI tool for Angular,https://github.com/angular/angular-cli,TypeScript,26559,270,2015-06-04T19:49:37Z,2024-02-18T13:44:46Z,159452,True,5,"assistant-to-the-branch-manager.yml, ci.yml, dev-infra.yml, feature-requests.yml, scorecard.yml"
codemirror,codemirror/codemirror5,"In-browser code editor (version 5, legacy)",https://github.com/codemirror/codemirror5,JavaScript,26458,429,2011-01-14T13:44:03Z,2024-02-18T13:52:18Z,19187,True,1,ci.yml
rethinkdb,rethinkdb/rethinkdb,The open-source database for the realtime web.,https://github.com/rethinkdb/rethinkdb,C++,26454,1347,2012-10-30T05:37:47Z,2024-02-18T05:33:19Z,279815,True,1,build.yml
Ryujinx,Ryujinx/Ryujinx,Experimental Nintendo Switch Emulator written in C#,https://github.com/Ryujinx/Ryujinx,C#,26446,739,2018-02-04T23:07:54Z,2024-02-18T17:53:05Z,32652,True,7,"build.yml, checks.yml, flatpak.yml, mako.yml, nightly_pr_comment.yml, pr_triage.yml, release.yml"
Automattic,Automattic/mongoose,MongoDB object modeling designed to work in an asynchronous environment.,https://github.com/Automattic/mongoose,JavaScript,26437,259,2010-04-06T21:39:05Z,2024-02-18T18:26:10Z,119959,True,7,"benchmark.yml, codeql.yml, documentation.yml, stale.yml, test.yml, tidelift-alignment.yml, tsd.yml"
gradio-app,gradio-app/gradio,"Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!",https://github.com/gradio-app/gradio,Python,26350,452,2018-12-19T08:24:04Z,2024-02-18T17:52:43Z,229336,True,13,"comment-queue.yml, delete-stale-spaces.yml, deploy+test-visual.yml, deploy-spaces.yml, deploy-website.yml, generate-changeset.yml, publish.yml, test-functional.yml, test-hygiene.yml, test-python.yml, tests-js.yml, trigger-changeset.yml, trigger-checks.yml"
ajaxorg,ajaxorg/ace,Ace (Ajax.org Cloud9 Editor),https://github.com/ajaxorg/ace,JavaScript,26249,162,2010-10-27T10:43:36Z,2024-02-18T06:04:28Z,43238,True,4,"close-stale-issues.yml, issue-reprioritization.yml, nodejs.yml, publish.yml"
pbatard,pbatard/rufus,The Reliable USB Formatting Utility,https://github.com/pbatard/rufus,C,26186,9,2011-11-19T19:12:05Z,2024-02-18T18:23:54Z,35097,True,5,"codeql.yml, coverity.yml, lock.yml, mingw.yml, vs2022.yml"
docsifyjs,docsifyjs/docsify,🃏 A magical documentation site generator.,https://github.com/docsifyjs/docsify,JavaScript,26182,263,2016-11-20T07:55:43Z,2024-02-18T16:38:48Z,29744,True,1,test.yml
xuxueli,xuxueli/xxl-job,A distributed task scheduling framework.（分布式任务调度平台XXL-JOB）,https://github.com/xuxueli/xxl-job,Java,26084,1315,2015-11-28T12:59:34Z,2024-02-18T14:51:18Z,32822,True,1,maven.yml
google,google/python-fire,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.,https://github.com/google/python-fire,Python,25975,148,2017-02-21T21:35:07Z,2024-02-18T08:28:23Z,6117,False,1,build.yml
codex-team,codex-team/editor.js,A block-style editor with clean JSON output,https://github.com/codex-team/editor.js,TypeScript,25966,588,2015-11-28T20:56:35Z,2024-02-18T17:28:40Z,20141,True,5,"bump-version-on-merge-next.yml, create-a-release-draft.yml, cypress.yml, eslint.yml, publish-package-to-npm.yml"
go-kit,go-kit/kit,A standard library for microservices.,https://github.com/go-kit/kit,Go,25947,46,2015-02-03T00:01:19Z,2024-02-18T13:35:49Z,7389,True,1,ci.yml
k3s-io,k3s-io/k3s,Lightweight Kubernetes,https://github.com/k3s-io/k3s,Go,25890,183,2018-05-31T01:37:46Z,2024-02-18T14:47:00Z,578365,True,10,"build-k3s.yaml, cgroup.yaml, epic.yaml, install.yaml, integration.yaml, nightly-install.yaml, snapshotter.yaml, stale.yml, unitcoverage.yaml, updatecli.yaml"
remy,remy/nodemon,Monitor for any changes in your node.js application and automatically restart the server - perfect for development,https://github.com/remy/nodemon,JavaScript,25874,12,2010-10-03T12:50:52Z,2024-02-18T18:34:27Z,2635,True,4,"commits.yml, node.js.yml, release.yml, stale.yml"
tj,tj/commander.js,node.js command-line interfaces made easy,https://github.com/tj/commander.js,JavaScript,25827,13,2011-08-14T21:33:58Z,2024-02-18T13:49:36Z,3101,True,2,"codeql-analysis.yml, tests.yml"
OWASP,OWASP/CheatSheetSeries,The OWASP Cheat Sheet Series was created to provide a concise collection of high value information on specific application security topics.,https://github.com/OWASP/CheatSheetSeries,Python,25813,46,2018-12-21T14:26:43Z,2024-02-18T13:50:38Z,1409514,True,5,"build-and-deploy-website.yml, identify-old-issues-and-pr.yml, md-link-check.yml, md_lint_check.yml, publishing-check.yml"
JakeChampion,JakeChampion/fetch,A window.fetch JavaScript polyfill.,https://github.com/JakeChampion/fetch,JavaScript,25800,4,2014-10-13T00:26:19Z,2024-02-18T06:22:33Z,579,True,4,"lock.yml, node.js.yml, release.yml, scorecard.yml"
schollz,schollz/croc,Easily and securely send things from one computer to another :crocodile: :package:,https://github.com/schollz/croc,Go,25783,109,2017-10-17T15:20:18Z,2024-02-18T17:47:15Z,24604,True,5,"ci.yml, deploy.yml, release.yml, stale.yml, winget.yml"
statelyai,statelyai/xstate,Actor-based state management & orchestration for complex app logic.,https://github.com/statelyai/xstate,TypeScript,25765,109,2015-09-14T15:04:15Z,2024-02-18T15:07:06Z,216494,True,3,"docs.yml, nodejs.yml, release.yml"
select2,select2/select2,"Select2 is a jQuery based replacement for select boxes. It supports searching, remote data sets, and infinite scrolling of results.",https://github.com/select2/select2,JavaScript,25755,121,2012-03-04T18:43:12Z,2024-02-18T12:04:26Z,14001,True,3,"docs-deploy.yml, main.yml, package-deploy.yml"
numpy,numpy/numpy,The fundamental package for scientific computing with Python.,https://github.com/numpy/numpy,Python,25742,2067,2010-09-13T23:02:39Z,2024-02-18T16:58:14Z,138947,True,17,"circleci.yml, codeql.yml, cygwin.yml, dependency-review.yml, emscripten.yml, labeler.yml, linux.yml, linux_blas.yml, linux_compiler_sanitizers.yml, linux_musl.yml, linux_qemu.yml, linux_simd.yml, macos.yml, mypy.yml, scorecards.yml, wheels.yml, windows.yml"
dokku,dokku/dokku,A docker-powered PaaS that helps you build and manage the lifecycle of applications,https://github.com/dokku/dokku,Shell,25738,27,2013-06-08T10:26:57Z,2024-02-18T16:10:46Z,15075,True,5,"ci.yml, codeql-analysis.yml, docs.yml, lint.yml, release.yml"
helm,helm/helm,The Kubernetes Package Manager,https://github.com/helm/helm,Go,25707,630,2015-10-06T01:07:32Z,2024-02-18T15:08:26Z,20857,True,5,"build-test.yml, codeql-analysis.yml, golangci-lint.yml, release.yml, stale-issue-bot.yaml"
hashicorp,hashicorp/vagrant,Vagrant is a tool for building and distributing development environments.,https://github.com/hashicorp/vagrant,Ruby,25675,717,2010-01-21T08:34:27Z,2024-02-18T12:39:25Z,82041,True,20,"backport.yml, check-legacy-links-format.yml, code.yml, dev-appimage-build.yml, dev-arch-build.yml, dev-build.yml, dev-debs-build.yml, dev-macos-build.yml, dev-rpms-build.yml, dev-windows-build.yml, go-spectest-skipped.yml, go-spectest.yml, go-testing-skipped.yml, go-testing.yml, initiate-release.yml, lock.yml, nightlies.yml, release.yml, testing-skipped.yml, testing.yml"
aseprite,aseprite/aseprite,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)",https://github.com/aseprite/aseprite,C++,25661,1496,2014-08-19T23:44:50Z,2024-02-18T18:15:36Z,39345,True,2,"build.yml, close_spam.yml"
Modernizr,Modernizr/Modernizr,Modernizr is a JavaScript library that detects HTML5 and CSS3 features in the user’s browser.,https://github.com/Modernizr/Modernizr,JavaScript,25594,189,2009-09-25T20:13:23Z,2024-02-18T17:30:32Z,19381,True,1,testing.yml
JakeWharton,JakeWharton/butterknife,Bind Android views and callbacks to fields and methods.,https://github.com/JakeWharton/butterknife,Java,25588,116,2013-03-05T08:18:59Z,2024-02-18T06:22:01Z,3909,True,1,gradle-wrapper-validation.yml
alibaba,alibaba/fastjson,"FASTJSON 2.0.x has been released, faster and more secure, recommend you upgrade.",https://github.com/alibaba/fastjson,Java,25575,2076,2011-11-03T06:58:52Z,2024-02-17T17:02:54Z,15513,True,1,ci.yaml
lutzroeder,lutzroeder/netron,"Visualizer for neural network, deep learning and machine learning models",https://github.com/lutzroeder/netron,JavaScript,25451,28,2010-12-26T12:53:43Z,2024-02-18T16:03:26Z,52080,True,2,"build.yml, publish.yml"
cmderdev,cmderdev/cmder,Lovely console emulator package for Windows,https://github.com/cmderdev/cmder,C++,25443,44,2013-07-09T07:44:22Z,2024-02-18T14:46:15Z,3097,True,5,"branches.yml, build.yml, codeql.yml, tests.yml, vendor.yml"
dwmkerr,dwmkerr/hacker-laws,"💻📖 Laws, Theories, Principles and Patterns that developers will find useful. #hackerlaws",https://github.com/dwmkerr/hacker-laws,Shell,25423,139,2018-01-25T03:46:34Z,2024-02-18T09:57:30Z,2584,True,2,"build-on-pull-request.yaml, release-on-tag.yaml"
vadimdemedes,vadimdemedes/ink,🌈 React for interactive command-line apps,https://github.com/vadimdemedes/ink,TypeScript,25409,55,2017-06-12T06:12:28Z,2024-02-18T08:32:29Z,1538,True,1,test.yml
servo,servo/servo,The Servo Browser Engine,https://github.com/servo/servo,Unknown,25320,3282,2012-02-08T19:07:25Z,2024-02-18T16:49:18Z,1356911,True,16,"android.yml, dependabot-pr.yml, dispatch-workflow.yml, docs.yml, linux-wpt.yml, linux.yml, mac-wpt.yml, mac.yml, main.yml, nightly.yml, pull-request-wpt-export.yml, quick-check.yml, scheduled-wpt-import.yml, try.yml, try_labels.yml, windows.yml"
dmlc,dmlc/xgboost,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library,  for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow",https://github.com/dmlc/xgboost,C++,25314,427,2014-02-06T17:28:03Z,2024-02-18T16:07:20Z,28083,True,9,"i386.yml, jvm_tests.yml, main.yml, python_tests.yml, python_wheels.yml, r_nold.yml, r_tests.yml, scorecards.yml, update_rapids.yml"
MonitorControl,MonitorControl/MonitorControl,🖥 Control your display's brightness & volume on your Mac as if it was a native Apple Display. Use Apple Keyboard keys or custom shortcuts. Shows the native macOS OSDs.,https://github.com/MonitorControl/MonitorControl,Swift,25293,26,2017-09-16T21:13:40Z,2024-02-18T15:33:27Z,29842,True,1,main.yml
spf13,spf13/viper,Go configuration with fangs,https://github.com/spf13/viper,Go,25246,487,2014-04-02T14:33:33Z,2024-02-18T14:57:06Z,1313,True,5,"checks.yaml, ci.yaml, codeql-analysis.yaml, feedback_issue.yaml, feedback_pull_request.yaml"
fastai,fastai/fastai,The fastai deep learning library,https://github.com/fastai/fastai,Jupyter Notebook,25231,204,2017-09-09T17:43:36Z,2024-02-18T12:46:02Z,817630,True,3,"docs.yml, main.yml, rsync-tst.yml"
swagger-api,swagger-api/swagger-ui,"Swagger UI is a collection of HTML, JavaScript, and CSS assets that dynamically generate beautiful documentation from a Swagger-compliant API.",https://github.com/swagger-api/swagger-ui,JavaScript,25205,1082,2011-07-15T22:56:39Z,2024-02-18T13:19:56Z,501916,True,6,"dependabot-merge.yml, docker-build-push.yml, docker-image-check.yml, nodejs.yml, release-swagger-ui-react.yml, release-swagger-ui.yml"
mpv-player,mpv-player/mpv,🎥 Command line video player,https://github.com/mpv-player/mpv,C,25203,991,2012-10-13T08:08:44Z,2024-02-18T18:31:25Z,103182,True,4,"build.yml, comment.yml, docs.yml, lint.yml"
ycm-core,ycm-core/YouCompleteMe,A code-completion engine for Vim,https://github.com/ycm-core/YouCompleteMe,Python,25173,18,2012-04-16T03:12:14Z,2024-02-18T13:55:01Z,38321,True,3,"ci.yml, lock_old_issues.yaml, update_vim_docs.yaml"
nextcloud,nextcloud/server,"☁️ Nextcloud server, a safe home for all your data",https://github.com/nextcloud/server,PHP,25056,2777,2016-06-02T07:44:14Z,2024-02-18T14:26:22Z,4148161,True,41,"autocheckers.yml, block-merge-eol.yml, block-merge-freeze.yml, command-compile.yml, command-pull-3rdparty.yml, command-rebase.yml, cypress.yml, dependabot-approve-merge.yml, files-external-ftp.yml, files-external-s3.yml, files-external-sftp.yml, files-external-smb-kerberos.yml, files-external-webdav.yml, fixup.yml, integration-s3-primary.yml, integration-sqlite.yml, lint-eslint.yml, lint-php-cs.yml, lint-php.yml, node-tests.yml, node.yml, npm-audit-fix.yml, object-storage-azure.yml, object-storage-s3.yml, object-storage-swift.yml, openapi.yml, performance.yml, phpunit-32bits.yml, phpunit-mariadb.yml, phpunit-memcached.yml, phpunit-mysql.yml, phpunit-nodb.yml, phpunit-oci.yml, phpunit-pgsql.yml, phpunit-sqlite.yml, pr-feedback.yml, stale.yml, static-code-analysis.yml, update-cacert-bundle.yml, update-code-signing-crl.yml, update-psalm-baseline.yml"
quasarframework,quasarframework/quasar,Quasar Framework - Build high-performance VueJS user interfaces in record time,https://github.com/quasarframework/quasar,JavaScript,24956,554,2015-10-05T15:45:36Z,2024-02-18T13:06:06Z,364393,True,7,"build-types.yml, comment-build-results.yml, process-created-issue.yml, project-creation-tests.yml, release-notes.yml, tests-on-pr-report.yml, tests-on-pr.yml"
dnSpy,dnSpy/dnSpy,.NET debugger and assembly editor,https://github.com/dnSpy/dnSpy,C#,24939,185,2015-07-01T16:05:10Z,2024-02-18T16:13:57Z,35047,True,1,build.yml
akveo,akveo/ngx-admin,Customizable admin dashboard template based on Angular 10+,https://github.com/akveo/ngx-admin,TypeScript,24937,475,2016-05-25T10:09:03Z,2024-02-18T18:11:36Z,67743,True,2,"demoDeploy.yml, docsDeploy.yml"
emscripten-core,emscripten-core/emscripten,Emscripten: An LLVM-to-WebAssembly Compiler,https://github.com/emscripten-core/emscripten,C++,24884,1925,2011-02-12T05:23:30Z,2024-02-18T08:47:41Z,235975,True,2,"archive.yml, scorecards.yml"
StevenBlack,StevenBlack/hosts,"🔒 Consolidating and extending hosts files from several well-curated sources. Optionally pick extensions for porn, social media, and other categories.",https://github.com/StevenBlack/hosts,Python,24809,68,2012-04-12T20:22:50Z,2024-02-18T16:09:03Z,1018146,True,4,"ci.yml, codeql-analysis.yml, container.yml, depsreview.yaml"
airbnb,airbnb/lottie-ios,An iOS library to natively render After Effects vector animations,https://github.com/airbnb/lottie-ios,Swift,24795,12,2016-10-06T22:38:38Z,2024-02-18T03:54:35Z,199701,True,2,"main.yml, stale_issues.yml"
apache,apache/incubator-seata,":fire: Seata is an easy-to-use, high-performance, open source distributed transaction solution.",https://github.com/apache/incubator-seata,Java,24775,753,2018-12-28T08:37:22Z,2024-02-18T14:30:20Z,23564,True,7,"build.yml, codeql-analysis.yml, license-checker.yaml, publish-docker.yml, publish-ossrh.yml, test-druid.yml, test.yml"
SDWebImage,SDWebImage/SDWebImage,Asynchronous image downloader with cache support as a UIImageView category,https://github.com/SDWebImage/SDWebImage,Objective-C,24760,74,2009-09-21T17:39:19Z,2024-02-18T07:58:11Z,23730,True,1,CI.yml
